Sentence #,Word,POS,Tag
Sentence,dan CCONJ O,,
Sentence,ESDM PROPN B-ORG,,
Sentence,diminta VERB O,,
Sentence,cari NOUN O,,
Sentence,cara NOUN O,,
Sentence,lain ADJ O,,
Sentence,untuk ADP O,,
Sentence,menekan VERB O,,
Sentence,konsumsi NOUN O,,
Sentence,BBM PROPN O,,
Sentence,subsidi PROPN O,,
Sentence,", PUNCT O",,
Sentence,agar SCONJ O,,
Sentence,jatah NOUN O,,
Sentence,BBM PROPN O,,
Sentence,subsidi PROPN O,,
Sentence,tersedia VERB O,,
Sentence,cukup ADV O,,
Sentence,sampai ADP O,,
Sentence,akhir NOUN O,,
Sentence,tahun NOUN O,,
Sentence,", PUNCT O",,
Sentence,ungkapnya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menteri PROPN O,,
Sentence,Luar PROPN O,,
Sentence,Negeri PROPN O,,
Sentence,Amerika PROPN O,,
Sentence,Serikat PROPN O,,
Sentence,Condoleezza PROPN B-PER,,
Sentence,Rice PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,yang PRON O,,
Sentence,mengecam VERB O,,
Sentence,keras ADJ O,,
Sentence,penangkapan NOUN O,,
Sentence,dan CCONJ O,,
Sentence,pemukulan NOUN O,,
Sentence,terhadap ADP O,,
Sentence,Tsvangirai PROPN B-PER,,
Sentence,dan CCONJ O,,
Sentence,puluhan NOUN O,,
Sentence,pendukungnya NOUN O,,
Sentence,", PUNCT O",,
Sentence,sebelumnya ADV O,,
Sentence,menggambarkan VERB O,,
Sentence,Zimbabwe PROPN O,,
Sentence,sebagai ADP O,,
Sentence,pos NOUN O,,
Sentence,terdepan NOUN O,,
Sentence,tirani ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Kesan NOUN O,,
Sentence,yang PRON O,,
Sentence,diberikan VERB O,,
Sentence,kaum NOUN O,,
Sentence,biologi NOUN O,,
Sentence,evolusi NOUN O,,
Sentence,dengan ADP O,,
Sentence,menggunakan VERB O,,
Sentence,istilah NOUN O,,
Sentence,evolusi NOUN O,,
Sentence,mikro NOUN O,,
Sentence,adalah AUX O,,
Sentence,penalaran NOUN O,,
Sentence,salah DET O,,
Sentence,: PUNCT O,,
Sentence,bahwa SCONJ O,,
Sentence,sejalan VERB O,,
Sentence,dengan ADP O,,
Sentence,waktu NOUN O,,
Sentence,variasi NOUN O,,
Sentence,dapat ADV O,,
Sentence,membentuk VERB O,,
Sentence,kelompok NOUN O,,
Sentence,makhluk NOUN O,,
Sentence,hidup VERB O,,
Sentence,baru ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Itu PRON O,,
Sentence,menunjukkan VERB O,,
Sentence,para DET O,,
Sentence,spekulan NOUN O,,
Sentence,menawar VERB O,,
Sentence,dengan ADP O,,
Sentence,harga NOUN O,,
Sentence,lebih ADV O,,
Sentence,tinggi ADJ O,,
Sentence,is PROPN O,,
Sentence,in PROPN O,,
Sentence,the PROPN O,,
Sentence,wings PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Kamu PRON O,,
Sentence,bisa ADV O,,
Sentence,tidur VERB O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pesawat NOUN O,,
Sentence,tempur NOUN O,,
Sentence,tak PART O,,
Sentence,dikenal VERB O,,
Sentence,menyerang VERB O,,
Sentence,beberapa DET O,,
Sentence,target NOUN O,,
Sentence,di ADP O,,
Sentence,ibukota NOUN O,,
Sentence,Libya PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Tripoli PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Minggu PROPN O,,
Sentence,(24/8) PUNCT O,,
Sentence,", PUNCT O",,
Sentence,demikian ADV O,,
Sentence,dikatakan VERB O,,
Sentence,sejumlah DET O,,
Sentence,warga NOUN O,,
Sentence,", PUNCT O",,
Sentence,beberapa DET O,,
Sentence,jam NOUN O,,
Sentence,setelah ADP O,,
Sentence,pasukan NOUN O,,
Sentence,dari ADP O,,
Sentence,kota NOUN O,,
Sentence,Misrata PRON B-LOC,,
Sentence,mengatakan VERB O,,
Sentence,mereka PRON O,,
Sentence,telah ADV O,,
Sentence,merebut VERB O,,
Sentence,bandara NOUN O,,
Sentence,utama ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menurut ADP O,,
Sentence,Sutan PROPN B-PER,,
Sentence,", PUNCT O",,
Sentence,partainya NOUN O,,
Sentence,tak PART O,,
Sentence,tahu VERB O,,
Sentence,apakah ADV O,,
Sentence,empat NUM O,,
Sentence,jatah NOUN O,,
Sentence,menteri NOUN O,,
Sentence,di ADP O,,
Sentence,PKS PROPN B-ORG,,
Sentence,akan ADV O,,
Sentence,berkurang VERB O,,
Sentence,dalam ADP O,,
Sentence,pemerintahan NOUN O,,
Sentence,Kabinet PROPN B-ORG,,
Sentence,Indonesia PROPN I-ORG,,
Sentence,Bersatu PROPN I-ORG,,
Sentence,Jilid PROPN I-ORG,,
Sentence,II NUM I-ORG,,
Sentence,yang PRON O,,
Sentence,sedang ADV O,,
Sentence,ditimbang VERB O,,
Sentence,Presiden PROPN O,,
Sentence,Susilo PROPN B-PER,,
Sentence,Bambang PROPN I-PER,,
Sentence,Yudhoyono PROPN I-PER,,
Sentence,saat NOUN O,,
Sentence,ini DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menghemat VERB O,,
Sentence,uang NOUN O,,
Sentence,Hal NOUN O,,
Sentence,ini DET O,,
Sentence,berarti VERB O,,
Sentence,peminat NOUN O,,
Sentence,budaya NOUN O,,
Sentence,bisa ADV O,,
Sentence,menghemat VERB O,,
Sentence,banyak ADV O,,
Sentence,uang NOUN O,,
Sentence,dengan ADP O,,
Sentence,mengerjakan VERB O,,
Sentence,PR PROPN O,,
Sentence,mereka PRON O,,
Sentence,sebelum ADP O,,
Sentence,memesan VERB O,,
Sentence,dan CCONJ O,,
Sentence,menukar VERB O,,
Sentence,kota-kota NOUN O,,
Sentence,mahal ADJ O,,
Sentence,dengan ADP O,,
Sentence,kota NOUN O,,
Sentence,yang PRON O,,
Sentence,lebih ADV O,,
Sentence,murah ADJ O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,dia PRON O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Selama ADP O,,
Sentence,ini DET O,,
Sentence,yang PRON O,,
Sentence,digarap VERB O,,
Sentence,pasar NOUN O,,
Sentence,bagian NOUN O,,
Sentence,timur NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Dia PRON O,,
Sentence,juga ADV O,,
Sentence,yakin ADJ O,,
Sentence,mundurnya NOUN O,,
Sentence,Harry PROPN B-PER,,
Sentence,Tanoe PROPN I-PER,,
Sentence,juga ADV O,,
Sentence,tidak PART O,,
Sentence,berpengaruh VERB O,,
Sentence,pada ADP O,,
Sentence,keuangan NOUN O,,
Sentence,partai NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Saat NOUN O,,
Sentence,ini DET O,,
Sentence,gedung NOUN O,,
Sentence,Mahkamah PROPN O,,
Sentence,Konstitusi PROPN O,,
Sentence,Jakarta PROPN O,,
Sentence,menjadi VERB O,,
Sentence,pusat NOUN O,,
Sentence,perhatian NOUN O,,
Sentence,masyarakat NOUN O,,
Sentence,Indonesia PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,dari ADP O,,
Sentence,evolusi NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Nurul PROPN B-PER,,
Sentence,meyakinkan VERB O,,
Sentence,", PUNCT O",,
Sentence,akan ADV O,,
Sentence,mengobati VERB O,,
Sentence,kekalahan NOUN O,,
Sentence,di ADP O,,
Sentence,Jabar PROPN B-LOC,,
Sentence,pada ADP O,,
Sentence,pemilu NOUN O,,
Sentence,legislatif NOUN O,,
Sentence,2014 NUM O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pimpinan NOUN O,,
Sentence,DPR PROPN B-ORG,,
Sentence,bahkan ADV O,,
Sentence,telah ADV O,,
Sentence,membahas VERB O,,
Sentence,temuan NOUN O,,
Sentence,itu DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pukul NOUN O,,
Sentence,8 NUM O,,
Sentence,", PUNCT O",,
Sentence,Soekarno PROPN B-ORG,,
Sentence,masih ADV O,,
Sentence,tidur VERB O,,
Sentence,di ADP O,,
Sentence,kediamannya NOUN O,,
Sentence,lantaran SCONJ O,,
Sentence,gejala VERB O,,
Sentence,malaria NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Apabila SCONJ O,,
Sentence,belum PART O,,
Sentence,ada VERB O,,
Sentence,substansi NOUN O,,
Sentence,yang PRON O,,
Sentence,belum ADV O,,
Sentence,mengerucut VERB O,,
Sentence,", PUNCT O",,
Sentence,atau CCONJ O,,
Sentence,ada VERB O,,
Sentence,kesepakatan NOUN O,,
Sentence,. PUNCT O,,
Sentence,Harus ADV O,,
Sentence,ada VERB O,,
Sentence,alternatif-alternatif ADJ O,,
Sentence,untuk ADP O,,
Sentence,kemudian ADV O,,
Sentence,diputuskan VERB O,,
Sentence,melalui ADP O,,
Sentence,sidang NOUN O,,
Sentence,paripurna ADJ O,,
Sentence,", PUNCT O",,
Sentence,Agun PROPN B-PER,,
Sentence,menjelaskan VERB O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Selama ADP O,,
Sentence,menjadi VERB O,,
Sentence,jaksa ADJ O,,
Sentence,", PUNCT O",,
Sentence,tak PART O,,
Sentence,ada VERB O,,
Sentence,rekam NOUN O,,
Sentence,jejak NOUN O,,
Sentence,yang PRON O,,
Sentence,menonjol VERB O,,
Sentence,dari ADP O,,
Sentence,pria NOUN O,,
Sentence,yang PRON O,,
Sentence,diusung VERB O,,
Sentence,oleh ADP O,,
Sentence,Ketua NOUN O,,
Sentence,Umum ADJ O,,
Sentence,NasDem PROPN B-ORG,,
Sentence,Surya PROPN B-PER,,
Sentence,Paloh PROPN I-PER,,
Sentence,itu DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sedangkan SCONJ O,,
Sentence,untuk ADP O,,
Sentence,kategori NOUN O,,
Sentence,bank NOUN O,,
Sentence,BPD PROPN O,,
Sentence,Bank PROPN B-ORG,,
Sentence,Pembangunan PROPN I-ORG,,
Sentence,Daerah PROPN I-ORG,,
Sentence,diraih VERB O,,
Sentence,oleh ADP O,,
Sentence,BPD PROPN B-ORG,,
Sentence,Riau PROPN I-ORG,,
Sentence,dengan ADP O,,
Sentence,skor NOUN O,,
Sentence,"0,768 NUM O",,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pintor PROPN B-PER,,
Sentence,mengundang VERB O,,
Sentence,masyarakat NOUN O,,
Sentence,untuk ADP O,,
Sentence,mengikuti VERB O,,
Sentence,sekolah NOUN O,,
Sentence,pasar NOUN O,,
Sentence,modal ADJ O,,
Sentence,level NOUN O,,
Sentence,II NUM O,,
Sentence,dengan ADP O,,
Sentence,ketentuan NOUN O,,
Sentence,peserta NOUN O,,
Sentence,harus ADV O,,
Sentence,memiliki VERB O,,
Sentence,kartu NOUN O,,
Sentence,AKSes PROPN O,,
Sentence,KSEI-bukti PROPN O,,
Sentence,pembukaan NOUN O,,
Sentence,akun NOUN O,,
Sentence,di ADP O,,
Sentence,pasar NOUN O,,
Sentence,modal ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sutan PROPN B-PER,,
Sentence,menjawab VERB O,,
Sentence,diplomatis ADJ O,,
Sentence,", PUNCT O",,
Sentence,Itu PRON O,,
Sentence,kan PART O,,
Sentence,hak NOUN O,,
Sentence,preogatif ADJ O,,
Sentence,presiden NOUN O,,
Sentence,. PUNCT O,,
Sentence,Lagipula PROPN O,,
Sentence,", PUNCT O",,
Sentence,Sutan PROPN B-PER,,
Sentence,melanjutkan VERB O,,
Sentence,", PUNCT O",,
Sentence,Partai PROPN B-ORG,,
Sentence,Demokrat PROPN I-ORG,,
Sentence,tidak PART O,,
Sentence,bisa ADV O,,
Sentence,bilang VERB O,,
Sentence,apa-apa PRON O,,
Sentence,soal NOUN O,,
Sentence,perombakan NOUN O,,
Sentence,kabinet NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sebelum ADV O,,
Sentence,merapat VERB O,,
Sentence,ke ADP O,,
Sentence,kubu NOUN O,,
Sentence,Jokowi-JK PROPN O,,
Sentence,", PUNCT O",,
Sentence,Ruhut PROPN B-PER,,
Sentence,Sitompul PROPN I-PER,,
Sentence,dikenal VERB O,,
Sentence,kerap ADJ O,,
Sentence,mengkritik VERB O,,
Sentence,Jokowi PROPN B-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,DeSoto PROPN B-ORG,,
Sentence,Inc. PROPN I-ORG,,
Sentence,mengatakan VERB O,,
Sentence,mereka PRON O,,
Sentence,memecat VERB O,,
Sentence,200 NUM O,,
Sentence,karyawan NOUN O,,
Sentence,sebagai ADP O,,
Sentence,bagian NOUN O,,
Sentence,dari ADP O,,
Sentence,sebuah DET O,,
Sentence,restrukturisasi NOUN O,,
Sentence,yang PRON O,,
Sentence,ditujukan VERB O,,
Sentence,untuk ADP O,,
Sentence,menghasilkan VERB O,,
Sentence,penghematan NOUN O,,
Sentence,pre NOUN O,,
Sentence,tax NOUN O,,
Sentence,sebesar ADP O,,
Sentence,$10 NUM O,,
Sentence,juta NUM O,,
Sentence,setiap DET O,,
Sentence,tahunnya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Meskipun SCONJ O,,
Sentence,belum PART O,,
Sentence,dideklarasikan VERB O,,
Sentence,", PUNCT O",,
Sentence,namun SCONJ O,,
Sentence,saat NOUN O,,
Sentence,pendaftaran NOUN O,,
Sentence,terungkap VERB O,,
Sentence,bahwa SCONJ O,,
Sentence,Ketua NOUN O,,
Sentence,Umum ADJ O,,
Sentence,PKB PROPN B-ORG,,
Sentence,Indonesia PROPN O,,
Sentence,adalah AUX O,,
Sentence,Yenny PROPN B-PER,,
Sentence,Wahid PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,Wakil NOUN O,,
Sentence,Ketua NOUN O,,
Sentence,Umum PROPN O,,
Sentence,Syafrin PROPN B-PER,,
Sentence,Romas PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,Sekjen PROPN O,,
Sentence,Imron PROPN B-PER,,
Sentence,Hamid PROPN I-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Tersesat VERB O,,
Sentence,pada ADP O,,
Sentence,malam NOUN O,,
Sentence,hari NOUN O,,
Sentence,Ini DET O,,
Sentence,adalah AUX O,,
Sentence,pemilahan NOUN O,,
Sentence,yag ADP O,,
Sentence,paling ADV O,,
Sentence,sulit ADJ O,,
Sentence,", PUNCT O",,
Sentence,karena SCONJ O,,
Sentence,bertujuan VERB O,,
Sentence,mengidentifikasi VERB O,,
Sentence,kota NOUN O,,
Sentence,di ADP O,,
Sentence,foto NOUN O,,
Sentence,dengan ADP O,,
Sentence,radius NOUN O,,
Sentence,310 NUM O,,
Sentence,mil NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Ia PRON O,,
Sentence,bahkan ADV O,,
Sentence,menuduh VERB O,,
Sentence,Rini PROPN B-PER,,
Sentence,dan CCONJ O,,
Sentence,Sekretaris PROPN O,,
Sentence,Kabinet PROPN O,,
Sentence,Andi PROPN B-PER,,
Sentence,Widjajanto PROPN I-PER,,
Sentence,sebagai ADP O,,
Sentence,pengkhianat NOUN O,,
Sentence,di ADP O,,
Sentence,pemerintahan NOUN O,,
Sentence,Jokowi PROPN B-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Frans PROPN B-PER,,
Sentence,Sumarto PROPN I-PER,,
Sentence,Mendur PROPN I-PER,,
Sentence,mendengar VERB O,,
Sentence,kabar NOUN O,,
Sentence,dari ADP O,,
Sentence,sumber NOUN O,,
Sentence,di ADP O,,
Sentence,Harian PROPN B-ORG,,
Sentence,Asia PROPN I-ORG,,
Sentence,Raya PROPN I-ORG,,
Sentence,bahwa SCONJ O,,
Sentence,ada VERB O,,
Sentence,peristiwa NOUN O,,
Sentence,penting ADJ O,,
Sentence,di ADP O,,
Sentence,kediaman NOUN B-LOC,,
Sentence,Soekarno PROPN I-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Ke ADP O,,
Sentence,depannya NOUN O,,
Sentence,", PUNCT O",,
Sentence,Nurul PROPN B-PER,,
Sentence,berharap VERB O,,
Sentence,Jokowi PROPN B-PER,,
Sentence,bisa ADV O,,
Sentence,lebih ADV O,,
Sentence,tampil VERB O,,
Sentence,untuk ADP O,,
Sentence,bisa ADV O,,
Sentence,mengintegrasikan VERB O,,
Sentence,pemerintahannya NOUN O,,
Sentence,dengan ADP O,,
Sentence,gaya NOUN O,,
Sentence,dan CCONJ O,,
Sentence,kemampuan NOUN O,,
Sentence,dia PRON O,,
Sentence,sendiri ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pemberian NOUN O,,
Sentence,penghargaan NOUN O,,
Sentence,ini DET O,,
Sentence,hasil NOUN O,,
Sentence,kesepakatan NOUN O,,
Sentence,Dewan PROPN O,,
Sentence,Penilai PROPN O,,
Sentence,yang PRON O,,
Sentence,terdiri VERB O,,
Sentence,dari ADP O,,
Sentence,Prof PROPN O,,
Sentence,Bambang PROPN B-PER,,
Sentence,Hidayat PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,Prof PROPN O,,
Sentence,Mardjono PROPN B-PER,,
Sentence,Siswosuwarno PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,Prof PROPN O,,
Sentence,Magnis PROPN B-PER,,
Sentence,Suseno PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,Prof PROPN O,,
Sentence,Satrio PROPN B-PER,,
Sentence,Soemantri PROPN I-PER,,
Sentence,Brodjonegoro PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,saya PRON O,,
Sentence,sendiri ADJ O,,
Sentence,", PUNCT O",,
Sentence,ujar NOUN O,,
Sentence,Prof PROPN O,,
Sentence,Toeti PROPN B-PER,,
Sentence,Heraty PROPN I-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menurut ADP O,,
Sentence,Hajrul PROPN B-PER,,
Sentence,", PUNCT O",,
Sentence,partainya NOUN O,,
Sentence,tak PART O,,
Sentence,mempermasalahkan VERB O,,
Sentence,latar NOUN O,,
Sentence,belakang NOUN O,,
Sentence,Angel PROPN B-PER,,
Sentence,yang PRON O,,
Sentence,awam ADJ O,,
Sentence,politik NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Langit PROPN O,,
Sentence,gelap ADJ O,,
Sentence,Ini DET O,,
Sentence,adalah AUX O,,
Sentence,proyek NOUN O,,
Sentence,yang PRON O,,
Sentence,paling ADV O,,
Sentence,mudah ADJ O,,
Sentence,", PUNCT O",,
Sentence,karena SCONJ O,,
Sentence,tidak PART O,,
Sentence,memerlukan VERB O,,
Sentence,keahlian NOUN O,,
Sentence,ilmiah ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Basarah PROPN B-PER,,
Sentence,menyebutkan VERB O,,
Sentence,ada VERB O,,
Sentence,dua NUM O,,
Sentence,alasan NOUN O,,
Sentence,mengapa ADV O,,
Sentence,Jokowi PROPN B-ORG,,
Sentence,akan ADV O,,
Sentence,menolak VERB O,,
Sentence,tawaran NOUN O,,
Sentence,terebut DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Apakah ADV O,,
Sentence,virus NOUN O,,
Sentence,ini DET O,,
Sentence,bisa ADV O,,
Sentence,menyebar VERB O,,
Sentence,ke ADP O,,
Sentence,negara NOUN O,,
Sentence,lain ADJ O,,
Sentence,? PUNCT O,,
Sentence,,,
Sentence,Tugu PROPN B-LOC,,
Sentence,Pers PROPN I-LOC,,
Sentence,Mendur PROPN I-LOC,,
Sentence,diresmikan VERB O,,
Sentence,Presiden PROPN O,,
Sentence,Susilo PROPN B-PER,,
Sentence,Bambang PROPN I-PER,,
Sentence,Yudhoyono PROPN I-PER,,
Sentence,pada ADP O,,
Sentence,11 NUM O,,
Sentence,Februari PROPN O,,
Sentence,2013 NUM O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Tetapi CCONJ O,,
Sentence,warisan NOUN O,,
Sentence,alam NOUN O,,
Sentence,itu DET O,,
Sentence,punah VERB O,,
Sentence,akibat NOUN O,,
Sentence,tanaman NOUN O,,
Sentence,invasif ADJ O,,
Sentence,dan CCONJ O,,
Sentence,hewan NOUN O,,
Sentence,", PUNCT O",,
Sentence,akibat NOUN O,,
Sentence,habitat NOUN O,,
Sentence,pertanian NOUN O,,
Sentence,dan CCONJ O,,
Sentence,pembangunan NOUN O,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,bencana NOUN O,,
Sentence,alam NOUN O,,
Sentence,yang PRON O,,
Sentence,tidak PART O,,
Sentence,bisa ADV O,,
Sentence,diprediksi VERB O,,
Sentence,seperti ADP O,,
Sentence,badai NOUN O,,
Sentence,dan CCONJ O,,
Sentence,kekeringan NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Idrus PROPN B-PER,,
Sentence,juga ADV O,,
Sentence,yakin VERB O,,
Sentence,kadernya NOUN O,,
Sentence,yang PRON O,,
Sentence,duduk VERB O,,
Sentence,di ADP O,,
Sentence,kabinet NOUN O,,
Sentence,akan ADV O,,
Sentence,aman ADJ O,,
Sentence,dari ADP O,,
Sentence,isu NOUN O,,
Sentence,perombakan ADJ O,,
Sentence,(reshuffle) PUNCT O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Mendur PROPN B-PER,,
Sentence,Bersaudara PROPN O,,
Sentence,harus ADV O,,
Sentence,diam-diam ADV O,,
Sentence,menyelinap VERB O,,
Sentence,di ADP O,,
Sentence,malam NOUN O,,
Sentence,hari NOUN O,,
Sentence,", PUNCT O",,
Sentence,panjat NOUN O,,
Sentence,pohon NOUN O,,
Sentence,dan CCONJ O,,
Sentence,lompati NOUN O,,
Sentence,pagar ADJ O,,
Sentence,di ADP O,,
Sentence,sampaing NOUN O,,
Sentence,kantor NOUN O,,
Sentence,Domei PROPN B-ORG,,
Sentence,", PUNCT O",,
Sentence,yang PRON O,,
Sentence,sekarang NOUN O,,
Sentence,kantor NOUN O,,
Sentence,Antara PROPN B-ORG,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Hanya ADV O,,
Sentence,Mendur PROPN B-PER,,
Sentence,Bersaudara PROPN O,,
Sentence,yang PRON O,,
Sentence,hadir VERB O,,
Sentence,sebagai ADP O,,
Sentence,fotografer NOUN O,,
Sentence,pengabadi NOUN O,,
Sentence,peristiwa NOUN O,,
Sentence,bersejarah VERB O,,
Sentence,Indonesia PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Angel PROPN B-PER,,
Sentence,sudah ADV O,,
Sentence,berhijab VERB O,,
Sentence,. PUNCT O,,
Sentence,Allah PROPN O,,
Sentence,telah ADV O,,
Sentence,mengampuninya VERB O,,
Sentence,karena SCONJ O,,
Sentence,Dia PRON O,,
Sentence,Maha PROPN O,,
Sentence,Pengampun PROPN O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Hajrul PROPN B-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Tidak PART O,,
Sentence,ada VERB O,,
Sentence,korban NOUN O,,
Sentence,dilaporkan VERB O,,
Sentence,pada ADP O,,
Sentence,pihak NOUN O,,
Sentence,Israel PROPN O,,
Sentence,", PUNCT O",,
Sentence,Sabtu PROPN O,,
Sentence,", PUNCT O",,
Sentence,walaupun SCONJ O,,
Sentence,roket NOUN O,,
Sentence,dan CCONJ O,,
Sentence,bom-bom NOUN O,,
Sentence,mortir NOUN O,,
Sentence,menghantam VERB O,,
Sentence,Israel PROPN B-LOC,,
Sentence,sepanjang ADP O,,
Sentence,hari NOUN O,,
Sentence,itu DET O,,
Sentence,termasuk VERB O,,
Sentence,satu NUM O,,
Sentence,yang PRON O,,
Sentence,telah ADV O,,
Sentence,dicegat ADJ O,,
Sentence,di ADP O,,
Sentence,daerah NOUN O,,
Sentence,Tel PROPN B-LOC,,
Sentence,Aviv PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,militer ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Memang VERB O,,
Sentence,dengan ADP O,,
Sentence,begitu ADV O,,
Sentence,luas ADJ O,,
Sentence,dan CCONJ O,,
Sentence,mudahnya NOUN O,,
Sentence,masyarakat NOUN O,,
Sentence,kita PRON O,,
Sentence,mengakses VERB O,,
Sentence,internet NOUN O,,
Sentence,membuat VERB O,,
Sentence,akses NOUN O,,
Sentence,informasi NOUN O,,
Sentence,begitu ADV O,,
Sentence,cepat ADJ O,,
Sentence,dan CCONJ O,,
Sentence,mudah ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Dalam ADP O,,
Sentence,rilis VERB O,,
Sentence,yang PRON O,,
Sentence,diterima VERB O,,
Sentence,detikcom NOUN B-ORG,,
Sentence,", PUNCT O",,
Sentence,Sabtu PROPN O,,
Sentence,(23/8/2014) PUNCT O,,
Sentence,malam NOUN O,,
Sentence,", PUNCT O",,
Sentence,Kepala PROPN O,,
Sentence,Darul PROPN B-ORG,,
Sentence,Quran PROPN I-ORG,,
Sentence,(Daqu) PROPN I-ORG,,
Sentence,Indonesia PROPN I-ORG,,
Sentence,di ADP O,,
Sentence,Gaza PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Abdillah PROPN B-PER,,
Sentence,Onim PROPN I-PER,,
Sentence,mengatakan VERB O,,
Sentence,radio NOUN O,,
Sentence,bernama VERB O,,
Sentence,Radio PROPN B-ORG,,
Sentence,Suara PROPN I-ORG,,
Sentence,Palestina PROPN I-ORG,,
Sentence,itu DET O,,
Sentence,menyuguhkan VERB O,,
Sentence,berita NOUN O,,
Sentence,utama ADJ O,,
Sentence,tentang ADP O,,
Sentence,kondisi NOUN O,,
Sentence,terkini VERB O,,
Sentence,di ADP O,,
Sentence,Palestina PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,khususnya ADJ O,,
Sentence,di ADP O,,
Sentence,Gaza PROPN B-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Radio PROPN O,,
Sentence,pemerintah NOUN O,,
Sentence,melaporkan VERB O,,
Sentence,bentrokan NOUN O,,
Sentence,yang PRON O,,
Sentence,berlangsung VERB O,,
Sentence,antara ADP O,,
Sentence,polisi NOUN O,,
Sentence,dan CCONJ O,,
Sentence,pendukung NOUN O,,
Sentence,MDC PROPN B-ORG,,
Sentence,di ADP O,,
Sentence,pusat NOUN B-LOC,,
Sentence,perbelanjaan NOUN I-LOC,,
Sentence,Machipisa PROPN I-LOC,,
Sentence,di ADP O,,
Sentence,daerah NOUN O,,
Sentence,berpenghasilan VERB O,,
Sentence,rendah ADJ O,,
Sentence,Highfield PROPN B-LOC,,
Sentence,di ADP O,,
Sentence,dekat ADJ O,,
Sentence,Lapangan NOUN B-LOC,,
Sentence,Zimbabwe PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,yang PRON O,,
Sentence,direncanakan VERB O,,
Sentence,sebagai ADP O,,
Sentence,tempat NOUN O,,
Sentence,pawai NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menurut ADP O,,
Sentence,kementerian NOUN B-ORG,,
